abstract,authors,en_abstract,en_keywords,en_title,keywords,pdf_url,title,url
"由于适宜水禽栖息的生境面积不断缩小,致使湿地生态系统受到严重破坏,生物种群数量急剧下降.通过野外采点调查建立可靠的栖息地适宜点群.基于遥感和GIS空间技术获取20个评价因子,并结合二项Logistic回归模型,构造出基于像元水平的栖息地适宜性模型,经过筛选后保留对适宜性影响力较大、拟合优度高的10个评价因子,分别从社会人文、植被长势和地形地貌三大方面分析.再应用K-means聚类分析法将适宜性点群分级,得到建三江区栖息地适宜性评价分级图,有效分析适宜性5个等级的空间尺度,其中最适宜栖息,中适宜栖息,基本适宜栖息,不适宜栖息和不可用地分别占总用地的24.73%,17.69%,29.8%,17.62%和10.16%,前三类占总的72.22%.说明建三江区的适宜水禽栖息的用地较多,主要分布在流域、低河漫滩等人为干扰少的湿地沼泽平原,此研究对水禽生境的保护和可持续发展都具有指导意义.",,,Key Words:waterfowls habitat suitability binary logistic regression mode l K-Means cluster analysis technology of\nRS and GIS,Habitat Suitability Evaluation for Waterfowls Used-land Based on RS and GIS,关键词:水禽栖息地适宜性 二项Logistic回归模型 K-means聚类分析法 遥感和GIS技术,,遥感和GIS技术的水禽栖息地适宜性评价中的应用,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806134&flag=1
"在模拟星载红外高光谱辐射观测值对云高和有效云量的敏感性基础上展开了有云时大气温湿廓线反演的模拟研究,用特征向量统计反演法反演大气温湿廓线时进行云顶高度分类在一定程度上可提高反演精度,但在云顶以下高度反演误差仍然较大.在AIRS像元中加入匹配的晴空MODIS红外观测值,可以提高云顶以下高度的反演精度,云顶所在高度越高大气参数反演精度提高越大,尤其足温度反演精度,有云时模拟的均方根误差在整层大气中几乎小于2K.",,,Key Words:infrared high spectral resolution atmospheric infrared sounder temperature and humidity profile retrieval,Simulation of Atmospheric Profile Retrieval from Hyperspectral Infrared Data under Cloudy Condition,关键词:红外 高光谱 大气红外探测器 温湿廓线反演,,红外高光谱资料反演有云时大气温湿廓线的模拟研究,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806132&flag=1
"利用数学形态学方法,研究与探讨了IKONOS多光谱图像的分割技术.提出一种结合图像边缘特征和纹理特征的混合分割新算法.在高分辨率多光谱遥感图像K-L变换的基础上,采用多尺度多方向形态学梯度算子提取边缘特征.应用数学形态学滤波及局部方差统计特征对图像对象进行标记,最后采用强制最小过程,进行标记控制的分水岭分割.研究结果表明,提出的分割算法优于仅利用边缘特征的分水岭分割算法,同时,该算法能较好地解决分割过程中存在的过分割与欠分割问题,是一种适合高分辨率多光谱遥感图像的分割算法.",,,Key Words:miage segmentation mathematicalmorphology marker controlled watershed segmentation high resolu-\ntionmultispectral remotely sensed data,Mathematical Morphological Segmentation of IKONOS Multispectral Data,关键词:图像分割 数学形态学 标记控制的分水岭分割 高分辨率多光谱遥感图像,,基于数学形态学的IKONOS多光谱图像分割方法研究,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806131&flag=1
"传统的地物面积测量受精度和效率制约,为此引入了结合遥感影像的空间分层抽样方法.首先以遥感影像的预分类结果作为模拟地物的真实分布,在地物外沿等概率随机添加不同比例的错分像元,从而获得准真实地物区的摸拟预分类结果,并依此设定各层等比例取样的样本人层标志,指导地物样本的选取,然后以抽中样本地物的准真实值之和按比例推算出总量.通过比较分析各水平含量的地物类别、不同预分类精度、层内随机和系统抽样下的多次总量估计精度及其稳定性变化情况,结果表明:该方法不需要背景数据库等先验知识,在预分类达到一定精度之上时,依分类区域设立层标志的分层抽样方法所获得的总量估计精度及标准差均好于无分类支持的随机和系统抽样;当预分类精度达到50%以上时,具有较高的成本效率比,其中在60%时,各类地物在0.5%抽样率、95%的置信度下可以保证估计量精度在92%以上.",,,Key Words:spatial sampling random system stratification classification estmi ation accuracy,Sensitivity Analysis of Pre-classification Accuracy Based on Remote Sensing Image to Ground Area Estimation from Spatial Sampling,关键词:空间抽样 随机 系统 分层 分类,,遥感影像预分类精度对地物面积空间抽样估算的敏感性分析,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806130&flag=1
"首先分析了几种常用的影像质量评价指标在遥感数据空间尺度上推方法评价中的不足,同时提出了已有的关于空间尺度上推方法在评价思路上的不妥之处.引入了空间分辨率和SSIM(structural SIMilarity)2个遥感影像质量评价指标,给出了新的评价思路,并在此基础上对5种遥感数据空间尺度转换方法进行了评价.在本实验中,空间分辨率和SSIM 2个遥感影像质量评价指标一致表明,Bilinear和Bicubic方法的结果影像能够更好地接近目标空间尺度下的影像特征.实验表明,依据新的评价思路,采用空间分辨率和SSIM 2个评价指标进行空间尺度上推方法表现出较强的有效性和优越性.",,,Key Words:aggregationmethod quality assessment resolution linear diffuse function structural smi ilarity,Comparing the Effect of Aggregation Methods for Remote Sensing Image,关键词:尺度上推方法 质量评价 分辨率 线扩散函数 结构相似性,,遥感影像空间尺度上推方法的评价,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806129&flag=1
"针对泥石流滑坡灾害体特有的物质组成与活动特点,通过比较分析其在不同遥感影像的光谱特征差异,选择ETM+影像作为主要数据源,提取湿度指数与绿度指数,利用ETM+的穗帽变换、影像差值增强、密度分割和掩膜技术建立了泥石流滑坡山地灾害快速提取模型,并用于汶川地震.通过灾害体的提取,分析了本次地震山地次生灾害的分布规律,利用空间叠加进行了成因的分析.本次地震山地灾害具有如下特点:(1)沿主要地表破裂带分布;(2)山地灾害主要出现在8度-9度地震烈度区,随着烈度的降低,山地灾害的总面积也相应的减少;(3)山地灾害主要发生在海拔高度1000-2500m的地带;(4)主要发生在坡度20°-50°之间的边坡上;(5)地震及余震期间以崩塌滑坡滚石为主,后期以泥石流滑坡为主;(6)具有河流左右两岸呈不对称分布等特点.结果表明,利用ETM+影像建立基于湿度指数与绿度指数的快速提取模型,对于大规模泥石流滑坡提取效果较好,进行大区域山地灾害的遥感快速提取是可行的.",,,Key Words:Wenchuan Earthquake mountain hazards remote sensing extraction,The Extraction of Mountain Hazard Induced by Wenchuan Earthquake and Analysis of Its Distributing Characteristic,关键词:汶川地震 山地灾害 遥感 快速提取,,汶川地震山地灾害遥感快速提取及其分布特点分析,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806128&flag=1
"强烈地震造成道路基础设施的损毁,严重影响应急救灾工作.因此,及时准确地对灾区道路损毁情况进行评估,具有十分重要的现实意义.以汶川特大地震道路损毁评估工作为例,介绍了利用高分辨率卫星遥感影像进行地震灾害道路损毁评估的技术方法.通过对灾区20个县(市、区)国/省道基础设施损毁情况评估,结果表明,汶川、北川等6个县道路重度损毁,3个县(市)中度损毁,11个县(区)轻度损毁.表明该方法能够在应急期间缺乏地面调查的情况下,充分利用高分辨率遥感图像,对道路震害损毁进行快速及较为准确的评估.",,,Key Words:Wenchuan earthquake disaster remote sensing high resolution remote sensing mi agery damaged road as-\nsessment,Road Damage Assessment from High Resolution Satellite Remote Sensing Imagery in Wenchuan Earthquake,关键词:汶川地震 灾害遥感 高分辨率遥感影像 道路损毁评估,,基于高分辨率遥感影像的汶川地震道路损毁评估,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806127&flag=1
"在分析TerraSAR-X、COSMO-SkyMed等高分辨率SAR影像成像几何模型的基础上,采用RPC模型拟合SAR影像的成像几何模型,拟合的精度在1%个像素以内;在1∶5万DRG上选取1个控制点对RPC模型参数精度的改进,结合1∶5万DEM对TerraSAR-X、COSMO-SkyMed数据进行正射纠正,纠正结果能满足1∶5万DOM的精度要求.从而说明RPC拟合雷达成像几何的正确性以及利用RPC模型进行高分辨率SAR影像正射纠正的可行性.",,,Key Words:synthetic aperture radar range doppler geolocationmode l RPCmode l geometric rectification,Geometric Rectification of High Resolution Spaceborne SAR Image Based on RPC Model,关键词:SAR 距离多普勒模型 RPC模型 正射纠正,,基于RPC模型的高分辨率SAR影像正射纠正,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806126&flag=1
"针对汶川地震导致灾区公路多处中断,提出了利用卫星和航空遥感数据源及已有交通基础数据库,辅助提取公路损毁信息,进行交通应急监测及其信息集成的技术与方法,开展了大量应用实践,获得了重灾区主干公路被损毁的第一手数据;借助遥感空间信息软件平台,将公路损毁监测信息与基础信息集成,实现三维可视化,再现了震后地面交通现状,不仅为抗震救灾指挥部及时提供了地面交通宏观灾情信息,还使应急指挥人员和公众可以感受真实的场景.",,,Key Words:Wenchuan quake transportation remote sensing damagemonitoring and assessment information integration,Highway Damage Monitoring and Assessment for Wenchuan Quake Based on Remote Sensing and Its Information Integration,关键词:汶川地震 交通遥感 灾情监测评估 信息集成,,汶川地震公路损毁遥感监测评估与信息集成,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806125&flag=1
"就机载激光雷达在""5·12""四川地震灾区快速获取数据的若干关键问题进行了探讨.介绍了机载激光雷达的一般技术以及数据处理基本流程,对影响数据获取和最后成果精度的几个普遍问题进行了讨论,根据这次四川灾区的实际情况,比较详细介绍了数据获取和处理的一些关键技术问题.这些问题的探讨,对于机载激光雷达在中国广大西南地区的推广应用以及激光雷达在应急响应中的应用,有较好的参考价值.",,,Key Words:earth-quake LIDAR technology earth-quake lake landslide,Some Technical Issues of Airborne LIDAR System Applied to Wenchuan Earthquake Relief works,关键词:地震 机载激光雷达技术 堰塞湖 滑坡,,机载激光雷达在汶川地震应急响应中的若干关键问题探讨,http://www.jors.cn/jrs/ch/reader/view_abstract.aspx?file_no=200806124&flag=1
